Player,2021-22,2020-21,2019-20,2018-19,2017-18,2016-17,2015-16,2014-15,2013-14,2012-13,2011-12,2010-11,2009-10,2008-09,2007-08,2006-07,2005-06,2004-05,2003-04,2002-03,2001-02,2000-01,1999-00,1998-99,1997-98,1996-97
Jiri Welsch,,,,,,,,,,,,,,,,,3041198.0,2032692.0,1962068.0,1863783.0,,,,,,
Toni Kukoc,,,,,,,,,,,,,,,,,2793789.0,4296721.0,13394376.0,12157603.0,12068771.0,9455777.0,7356389.0,7684162.0,7728844.0,6866089.0
Vlade Divac,,,,,,,,,,,,,,,,,2793789.0,7022274.0,17824426.0,16987533.0,15942513.0,15192282.0,14447580.0,13834826.0,8192122.0,8180355.0
Derrick Coleman,,,,,,,,,,,,,,,,,2793789.0,6445081.0,5916080.0,14166250.0,13294787.0,12607703.0,12048131.0,20447207.0,13564121.0,11684488.0
Curtis Borchardt,,,,,,,,,,,,,,,,,2751872.0,1834528.0,1755951.0,1682008.0,,,,,,
Charlie Ward,,,,,,,,,,,,,,,,,2612192.0,2434808.0,8918491.0,8412155.0,7799812.0,7942852.0,7421780.0,2035219.0,1787295.0,1539668.0
Jon Barry,,,,,,,,,,,,,,,,,2514410.0,2578032.0,4437060.0,4795079.0,4846262.0,4302378.0,1307802.0,1000107.0,461866.0,429130.0
Ibo Kutluay,,,,,,,,,,,,,,,,,2458534.0,2291584.0,,,,,,,,
Fred Hoiberg,,,,,,,,,,,,,,,,,2458534.0,2291584.0,1388325.0,2114365.0,2442211.0,1386847.0,1307802.0,1000107.0,604070.0,514956.0
Wesley Person,,,,,,,,,,,,,,,,,2458534.0,2291584.0,11388455.0,10571828.0,9616206.0,8825392.0,8010291.0,7000755.0,5932227.0,1803215.0
Calbert Cheaney,,,,,,,,,,,,,,,,,2458534.0,2291584.0,1582551.0,1510261.0,3663316.0,3467118.0,3269506.0,6667386.0,6101719.0,5548354.0
Ron Mercer,,,,,,,,,,,,,,,,,2458534.0,2291584.0,9983385.0,10194263.0,10303078.0,8699315.0,3758036.0,3388699.0,2997164.0,
Raul Lopez,,,,,,,,,,,,,,,,,2436621.0,1428401.0,919240.0,873172.0,,,,,,
Jason Collier,,,,,,,,,,,,,,,,,2304876.0,2148360.0,,2068212.0,1953830.0,1876593.0,,,,
Reece Gaines,,,,,,,,,,,,,,,,,2173791.0,2083394.0,2001291.0,,,,,,,
Troy Bell,,,,,,,,,,,,,,,,,2065001.0,1979241.0,1901191.0,,,,,,,
Milt Palacio,,,,,,,,,,,,,,,,,1955652.0,1156599.0,1018570.0,1132695.0,1053203.0,499531.0,493491.0,,,
Jermaine Jackson,,,,,,,,,,,,,,,,,1892885.0,,,259662.0,,667420.0,495125.0,,,
Nick Van Exel,,,,,,,,,,,,,,,,,1590364.0,17091285.0,17684089.0,16705353.0,15515126.0,14498858.0,13657732.0,3167008.0,3220351.0,3294335.0
Stacey Augmon,,,,,,,,,,,,,,,,,1590364.0,1575464.0,3549648.0,3624627.0,3663316.0,1455401.0,6473622.0,5333909.0,4745781.0,4299974.0
Ervin Johnson,,,,,,,,,,,,,,,,,1590364.0,6928653.0,6534541.0,6039049.0,5603240.0,4255099.0,4824204.0,4323800.0,3866334.0,2836596.0
Bryon Russell,,,,,,,,,,,,,,,,,1590364.0,1575464.0,1582551.0,2114365.0,7849964.0,7202150.0,6539013.0,5713950.0,4842636.0,667536.0
Walter McCarty,,,,,,,,,,,,,,,,,1445785.0,1915621.0,1774824.0,1151476.0,4769943.0,4207820.0,4086883.0,1625175.0,1461971.0,1300395.0
Rick Brunson,,,,,,,,,,,,,,,,,1438624.0,1335630.0,1203447.0,1057084.0,901862.0,850231.0,792855.0,583396.0,,
Maciej Lampe,,,,,,,,,,,,,,,,,1257205.0,1289016.0,1226107.0,,,,,,,
Lee Nailon,,,,,,,,,,,,,,,,,1167538.0,1067084.0,,887180.0,711065.0,499531.0,,,,
Terence Morris,,,,,,,,,,,,,,,,,1167538.0,,,773910.0,641080.0,,,,,
Michael Bradley,,,,,,,,,,,,,,,,,1144824.0,1031278.0,1910953.0,1824093.0,1714981.0,,,,,
Charles Smith,,,,,,,,,,,,,,,,,1077177.0,,,962693.0,825543.0,,1275042.0,8421280.0,7756543.0,6167343.0
Nikoloz Tskitishvili,,,,,,,,,,,,,,,,,1041032.0,4168678.0,4024058.0,3822350.0,,,,,,
Laron Profit,,,,,,,,,,,,,,,,,1041032.0,1067084.0,,,962918.0,800589.0,493491.0,,,
Lonny Baxter,,,,,,,,,,,,,,,,,1041032.0,776954.0,941661.0,527772.0,,,,,,
Romain Sato,,,,,,,,,,,,,,,,,952753.0,551809.0,,,,,,,,
Jackson Vroman,,,,,,,,,,,,,,,,,952753.0,551809.0,,,,,,,,
Lionel Chalmers,,,,,,,,,,,,,,,,,952751.0,644508.0,,,,,,,,
Antonio Burks,,,,,,,,,,,,,,,,,896454.0,551809.0,,,,,,,,
Donta Smith,,,,,,,,,,,,,,,,,896454.0,608702.0,,,,,,,,
Qyntel Woods,,,,,,,,,,,,,,,,,837904.0,1614535.0,1558473.0,1480478.0,,,,,,
Devin Green,,,,,,,,,,,,,,,,,557028.0,,,,,,,,,
Eddie Basden,,,,,,,,,,,,,,,,,557028.0,,,,,,,,,
Samaki Walker,,,,,,,,,,,,,,,,,508781.0,1425145.0,2514334.0,2325802.0,2136934.0,4664850.0,4441080.0,2700091.0,2428891.0,2160390.0
Gerald Fitch,,,,,,,,,,,,,,,,,502683.0,,,,,,,,,
Zendon Hamilton,,,,,,,,,,,,,,,,,459771.0,1156599.0,718240.0,,711065.0,499531.0,,,,
Mateen Cleaves,,,,,,,,,,,,,,,,,427148.0,1054071.0,,2176950.0,2056769.0,1975311.0,,,,
John Thomas,,,,,,,,,,,,,,,,,394088.0,,,,,,1361030.0,1228465.0,1085495.0,
Dion Glover,,,,,,,,,,,,,,,,,227812.0,,1479020.0,2392725.0,1568265.0,1513680.0,1460488.0,,,
Aaron Miles,,,,,,,,,,,,,,,,,217376.0,,,,,,,,,
Sean Banks,,,,,,,,,,,,,,,,,210583.0,,,,,,,,,
James Thomas,,,,,,,,,,,,,,,,,207715.0,,,,,,,,,
Sharrod Ford,,,,,,,,,,,,,,,,,163032.0,,,,,,,,,
Deng Gai,,,,,,,,,,,,,,,,,129067.0,,,,,,,,,
Anthony Goldwire,,,,,,,,,,,,,,,,,104280.0,167161.0,,211323.0,,,,,559324.0,433465.0
Randy Holcomb,,,,,,,,,,,,,,,,,72684.0,,,,,,,,,
Matt Walsh,,,,,,,,,,,,,,,,,54344.0,,,,,,,,,
Ben Handlogten,,,,,,,,,,,,,,,,,49018.0,,542698.0,,,,,,,
Melvin Sanders,,,,,,,,,,,,,,,,,33965.0,,,,,,,,,
Alex Scales,,,,,,,,,,,,,,,,,33965.0,,,,,,,,,
Latrell Sprewell,,,,,,,,,,,,,,,,,,20946515.0,19966771.0,18689483.0,17171797.0,15956624.0,14712779.0,13834826.0,13169544.0,12137026.0
Glenn Robinson,,,,,,,,,,,,,,,,,,17288931.0,15869886.0,14891175.0,13722174.0,12796818.0,11851961.0,10634481.0,9339020.0,8045114.0
Kerry Kittles,,,,,,,,,,,,,,,,,,13701766.0,13705585.0,13542009.0,12465453.0,12245231.0,11715730.0,2936983.0,2642451.0,2351115.0
Christian Laettner,,,,,,,,,,,,,,,,,,9452786.0,8319488.0,7645697.0,6868719.0,10440754.0,9910691.0,8934297.0,8559356.0,7802373.0
Jahidi White,,,,,,,,,,,,,,,,,,8831861.0,8395052.0,7405943.0,6736496.0,6180926.0,629380.0,,,
Scottie Pippen,,,,,,,,,,,,,,,,,,7746558.0,7272342.0,29793715.0,27602426.0,21669489.0,24187224.0,18335312.0,4703408.0,3901186.0
Rick Fox,,,,,,,,,,,,,,,,,,6874753.0,7002860.0,6554882.0,5786895.0,5358273.0,4958206.0,2916981.0,1694922.0,3034256.0
Michael Stewart,,,,,,,,,,,,,,,,,,6874753.0,6626010.0,6282686.0,5861306.0,5547389.0,5231210.0,1666846.0,410171.0,
Anthony Mason,,,,,,,,,,,,,,,,,,6746475.0,6430918.0,6601078.0,6926721.0,8746593.0,7945064.0,6942416.0,5883921.0,4814931.0
Elden Campbell,,,,,,,,,,,,,,,,,,6301857.0,5916080.0,12157603.0,12172896.0,12686501.0,13037157.0,11667926.0,11864454.0,12137026.0
Jason Caffey,,,,,,,,,,,,,,,,,,5941145.0,8411927.0,7928871.0,7345713.0,6902717.0,6436841.0,6125661.0,1442243.0,1213702.0
Chris Crawford,,,,,,,,,,,,,,,,,,4654781.0,4437060.0,4153218.0,3815955.0,3467118.0,3269506.0,583396.0,410171.0,
Matt Maloney,,,,,,,,,,,,,,,,,,4636878.0,4446319.0,4448799.0,3882734.0,3783886.0,4383181.0,,553731.0,429130.0
Arvydas Sabonis,,,,,,,,,,,,,,,,,,4296721.0,,10345289.0,,17729582.0,16050794.0,15001619.0,5220359.0,4577392.0
Rodney Rogers,,,,,,,,,,,,,,,,,,3867049.0,4548874.0,4222690.0,3663316.0,3467118.0,3269506.0,5000539.0,4474594.0,3953202.0
Tom Gugliotta,,,,,,,,,,,,,,,,,,3867049.0,17260165.0,16449765.0,15437827.0,14751012.0,13991093.0,13001403.0,9322071.0,8669304.0
Predrag Drobnjak,,,,,,,,,,,,,,,,,,3652212.0,3697550.0,795021.0,730462.0,,,,,
Andrew DeClercq,,,,,,,,,,,,,,,,,,3580600.0,3697550.0,4927227.0,4426507.0,3025848.0,2746385.0,2400259.0,2033906.0,478545.0
Lucious Harris,,,,,,,,,,,,,,,,,,3580600.0,3697550.0,3987089.0,3663316.0,3404079.0,3138726.0,2800302.0,2440687.0,2080633.0
Kedrick Brown,,,,,,,,,,,,,,,,,,3340540.0,2599584.0,2481419.0,2332983.0,,,,,
Rodney White,,,,,,,,,,,,,,,,,,2574946.0,2880539.0,2749460.0,2585019.0,,,,,
Jerome Moiso,,,,,,,,,,,,,,,,,,2520743.0,2366432.0,2539051.0,2398923.0,2303994.0,,,,
Cezary Trybanski,,,,,,,,,,,,,,,,,,2434808.0,2366432.0,2265391.0,,,,,,
Erick Strickland,,,,,,,,,,,,,,,,,,2363196.0,2218530.0,1151476.0,972938.0,4034464.0,3661847.0,3200345.0,2711875.0,381449.0
Anthony Peeler,,,,,,,,,,,,,,,,,,2291584.0,1582551.0,5060601.0,4546328.0,4318138.0,4079526.0,3757072.0,3411030.0,2670145.0
Scott Williams,,,,,,,,,,,,,,,,,,2291584.0,1582551.0,1555569.0,7097676.0,6619044.0,6130324.0,5500593.0,4830527.0,4161266.0
Robert Traylor,,,,,,,,,,,,,,,,,,2291584.0,1220191.0,1132695.0,4263955.0,3471972.0,3366480.0,2650286.0,,
Jay Williams,,,,,,,,,,,,,,,,,,2220761.0,5488466.0,5213301.0,,,,,,
Daniel Santiago,,,,,,,,,,,,,,,,,,1890557.0,1774824.0,,711065.0,499531.0,,,,
Kevin Willis,,,,,,,,,,,,,,,,,,1861912.0,1582551.0,1555569.0,4579146.0,4523013.0,4291227.0,3500377.0,3050859.0,2600791.0
Nate Huffman,,,,,,,,,,,,,,,,,,1833267.0,2603075.0,527772.0,,,,,33898.0,
Ryan Humphrey,,,,,,,,,,,,,,,,,,1751859.0,1691052.0,1606434.0,,,,,,
John Amaechi,,,,,,,,,,,,,,,,,,1718688.0,3860242.0,3613300.0,3319880.0,945577.0,629380.0,,,
Tony Massenburg,,,,,,,,,,,,,,,,,,1575464.0,1582551.0,3837721.0,2518530.0,2143309.0,1879966.0,1500161.0,1271191.0,429130.0
Vladimir Stepania,,,,,,,,,,,,,,,,,,1575464.0,1111008.0,2038852.0,863703.0,1180648.0,1144850.0,905097.0,,
Avery Johnson,,,,,,,,,,,,,,,,,,1575464.0,8054152.0,7538922.0,6926721.0,12607703.0,5231210.0,5000539.0,5084766.0,1803215.0
Steve Smith,,,,,,,,,,,,,,,,,,1575464.0,1582551.0,14951586.0,13737438.0,12765299.0,11770223.0,10501133.0,9152578.0,7802373.0
Kenny Anderson,,,,,,,,,,,,,,,,,,1575464.0,1582551.0,13871749.0,12745289.0,11851240.0,10920152.0,9742718.0,8491559.0,7238869.0
Travis Best,,,,,,,,,,,,,,,,,,1432240.0,1388325.0,2114365.0,5151539.0,5515870.0,5312948.0,4583828.0,1274581.0,1154751.0
Frank Williams,,,,,,,,,,,,,,,,,,1371341.0,1323663.0,1257383.0,,,,,,
Darvin Ham,,,,,,,,,,,,,,,,,,1335630.0,1203447.0,1057084.0,2686432.0,2679136.0,751986.0,,461442.0,381449.0
Amal McCaskill,,,,,,,,,,,,,,,,,,1335630.0,1018570.0,1273469.0,711065.0,,792855.0,,35084.0,381449.0
Kendall Gill,,,,,,,,,,,,,,,,,,1306482.0,1582551.0,1555569.0,2347575.0,11031740.0,9154618.0,8334233.0,7457656.0,6588671.0
Chris Jefferies,,,,,,,,,,,,,,,,,,1287641.0,1242909.0,1180722.0,,,,,,
Bruno Sundov,,,,,,,,,,,,,,,,,,1246115.0,1110979.0,962693.0,863703.0,1571234.0,629380.0,479218.0,,
Mark Pope,,,,,,,,,,,,,,,,,,1246115.0,1111008.0,962693.0,901862.0,785617.0,751986.0,636735.0,410171.0,
Michael Curry,,,,,,,,,,,,,,,,,,1210417.0,4141256.0,3926679.0,3663316.0,3467118.0,3269506.0,916765.0,847461.0,693544.0
Mamadou N'diaye,,,,,,,,,,,,,,,,,,1074180.0,,1281486.0,1210726.0,1162871.0,,,,
Wang Zhizhi,,,,,,,,,,,,,,,,,,1067084.0,3876427.0,2869496.0,711065.0,,,,,
Ansu Sesay,,,,,,,,,,,,,,,,,,1067084.0,1018570.0,924936.0,,800589.0,874593.0,479218.0,,
Rodney Buford,,,,,,,,,,,,,,,,,,1067084.0,215472.0,,734934.0,667420.0,493491.0,,,
Marcus Fizer,,,,,,,,,,,,,,,,,,1054071.0,5512299.0,4449592.0,4203839.0,4037616.0,,,,
Aleksandar Radojevic,,,,,,,,,,,,,,,,,,1031278.0,,,2327122.0,2245936.0,2167290.0,,,
Jamison Brewer,,,,,,,,,,,,,,,,,,1031278.0,944619.0,773910.0,508005.0,,,,,
Tierre Brown,,,,,,,,,,,,,,,,,,1031278.0,,,508005.0,,,,,
Jabari Smith Sr,,,,,,,,,,,,,,,,,,1031278.0,944619.0,,711065.0,499531.0,,,,
Tamar Slay,,,,,,,,,,,,,,,,,,995472.0,833692.0,527772.0,,,,,,
Brandon Hunter,,,,,,,,,,,,,,,,,,888054.0,542698.0,,,,,,,
Alex Garcia,,,,,,,,,,,,,,,,,,888054.0,542698.0,,,,,,,
Jerome Beasley,,,,,,,,,,,,,,,,,,888054.0,542698.0,,,,,,,
Tommy Smith,,,,,,,,,,,,,,,,,,888054.0,,,,,,,,
Theron Smith,,,,,,,,,,,,,,,,,,888054.0,542698.0,,,,,,,
Efthimios Rentzias,,,,,,,,,,,,,,,,,,740274.0,1436365.0,1364309.0,,,1076812.0,,,
Erik Daniels,,,,,,,,,,,,,,,,,,551809.0,,,,,,,,
Luis Flores,,,,,,,,,,,,,,,,,,551809.0,,,,,,,,
Horace Jenkins,,,,,,,,,,,,,,,,,,551809.0,,,,,,,,
Arthur Johnson,,,,,,,,,,,,,,,,,,551809.0,,,,,,,,
Corsley Edwards,,,,,,,,,,,,,,,,,,457597.0,,,,,,,,
Tony Bobbitt,,,,,,,,,,,,,,,,,,437410.0,,,,,,,,
Yuta Tabuse,,,,,,,,,,,,,,,,,,154776.0,,,,,,,,
Courtney Alexander,,,,,,,,,,,,,,,,,,113188.0,3206801.0,2291489.0,2165020.0,2079325.0,,,,
Tremaine Fowlkes,,,,,,,,,,,,,,,,,,113188.0,944619.0,773910.0,,,,,,
Geno Carlisle,,,,,,,,,,,,,,,,,,94211.0,,,,,,,,
Britton Johnsen,,,,,,,,,,,,,,,,,,64979.0,66183.0,,,,,,,
Anthony Miller,,,,,,,,,,,,,,,,,,48865.0,,,,63038.0,49042.0,791752.0,461442.0,
Shawn Kemp,,,,,,,,,,,,,,,,,,,22099422.0,20616618.0,19323996.0,18470284.0,17622640.0,16235086.0,14576329.0,5721740.0
Terrell Brandon,,,,,,,,,,,,,,,,,,,16417123.0,15366908.0,14195352.0,13127770.0,12097174.0,10501133.0,2490586.0,2274825.0
Glen Rice,,,,,,,,,,,,,,,,,,,11662073.0,13894403.0,13432161.0,11944065.0,11443273.0,8747611.0,7969523.0,6938911.0
Chris Mills,,,,,,,,,,,,,,,,,,,9761532.0,9061567.0,8242462.0,7564621.0,6865963.0,6000647.0,5084766.0,2141318.0
Hakeem Olajuwon,,,,,,,,,,,,,,,,,,,9357646.0,8599776.0,7725842.0,26318580.0,23380243.0,21573995.0,18908550.0,16740426.0
Michael Dickerson,,,,,,,,,,,,,,,,,,,9151437.0,8306436.0,2962252.0,2065141.0,2002507.0,1582837.0,,
Keon Clark,,,,,,,,,,,,,,,,,,,7395988.0,6865647.0,3008747.0,2173883.0,2107850.0,1666846.0,,
Travis Knight,,,,,,,,,,,,,,,,,,,6511386.0,6041045.0,5494975.0,5043081.0,4577309.0,4000431.0,3389844.0,381449.0
Lawrence Funderburke,,,,,,,,,,,,,,,,,,,5324472.0,4983862.0,4617305.0,4255099.0,3923407.0,958436.0,847461.0,
Eric Montross,,,,,,,,,,,,,,,,,,,4377899.0,4107910.0,3785427.0,3530156.0,3269506.0,2933650.0,2576281.0,2219341.0
Hubert Davis,,,,,,,,,,,,,,,,,,,4372353.0,4058827.0,3691936.0,3309522.0,1230151.0,1075116.0,911020.0,2245349.0
Cory Alexander,,,,,,,,,,,,,,,,,,,3405855.0,3245942.0,3046263.0,3404079.0,3236811.0,,953190.0,903341.0
Bimbo Coles,,,,,,,,,,,,,,,,,,,3135522.0,3624627.0,3358040.0,3545916.0,3759932.0,3333693.0,2881367.0,2427405.0
Corie Blount,,,,,,,,,,,,,,,,,,,2484753.0,2114365.0,2456307.0,2080270.0,1798228.0,3604555.0,2423738.0,2141318.0
Dalibor Bagaric,,,,,,,,,,,,,,,,,,,2365065.0,1254947.0,1304507.0,1252890.0,,,,
Karl Malone,,,,,,,,,,,,,,,,,,,2218530.0,29072529.0,26711685.0,24821415.0,22886546.0,10237771.0,8675590.0,8074590.0
Mark Jackson,,,,,,,,,,,,,,,,,,,2218530.0,6841483.0,5891834.0,5626187.0,6539013.0,6000647.0,5423750.0,5028196.0
Kirk Haston,,,,,,,,,,,,,,,,,,,2011585.0,1920146.0,1805099.0,,,,,
Bryce Drew,,,,,,,,,,,,,,,,,,,1922726.0,1963339.0,1984296.0,1863733.0,1807317.0,1428487.0,,
Chris Childs,,,,,,,,,,,,,,,,,,,1725523.0,2642957.0,7937186.0,7375506.0,6800573.0,6067321.0,5288156.0,4508038.0
Jeryl Sasser,,,,,,,,,,,,,,,,,,,1664975.0,1464168.0,1376491.0,,,,,
Joseph Forte,,,,,,,,,,,,,,,,,,,1597874.0,1525243.0,1433822.0,,,,,
Chris Whitney,,,,,,,,,,,,,,,,,,,1582551.0,4530783.0,4121231.0,3735032.0,2746385.0,2400259.0,2033906.0,693544.0
Sean Rooks,,,,,,,,,,,,,,,,,,,1582551.0,3987089.0,3663316.0,3404079.0,3138726.0,2800302.0,2440687.0,2080633.0
Horace Grant,,,,,,,,,,,,,,,,,,,1582551.0,4019617.0,3693203.0,10243758.0,9730674.0,13073078.0,24213171.0,25759971.0
Olden Polynice,,,,,,,,,,,,,,,,,,,1582551.0,,,3467118.0,3269506.0,1666846.0,6118668.0,5444323.0
Popeye Jones,,,,,,,,,,,,,,,,,,,1582551.0,1555569.0,2289573.0,4432395.0,,3968761.0,3197534.0,2741234.0
Monty Williams,,,,,,,,,,,,,,,,,,,1479020.0,1340258.0,1188059.0,1575962.0,833724.0,,2093228.0,1803215.0
Brandon Armstrong,,,,,,,,,,,,,,,,,,,1472586.0,1405630.0,1321541.0,,,,,
Robert Pack,,,,,,,,,,,,,,,,,,,1428156.0,,,6808159.0,6620750.0,6300680.0,5491547.0,4681424.0
Gary Trent,,,,,,,,,,,,,,,,,,,1388325.0,1245867.0,1092660.0,3782310.0,3269506.0,1666846.0,2252566.0,2039020.0
Rod Strickland,,,,,,,,,,,,,,,,,,,1312359.0,1555569.0,7250314.0,15759628.0,16347533.0,,5847480.0,5264001.0
Mitchell Butler,,,,,,,,,,,,,,,,,,,1295886.0,,1092660.0,,245212.0,895930.0,461442.0,1040316.0
John Wallace,,,,,,,,,,,,,,,,,,,1203447.0,,4014384.0,3467118.0,3269506.0,1701850.0,1530717.0,1361080.0
Doug Overton,,,,,,,,,,,,,,,,,,,1029166.0,,,864415.0,967773.0,1000107.0,553731.0,429130.0
Obinna Ekezie,,,,,,,,,,,,,,,,,,,1018570.0,,825543.0,667420.0,493491.0,,,
Oliver Miller,,,,,,,,,,,,,,,,,,,1015847.0,,,,833724.0,1000107.0,,429130.0
Ruben Boumtje-Boumtje,,,,,,,,,,,,,,,,,,,981594.0,773910.0,508005.0,,,,,
Donnell Harvey,,,,,,,,,,,,,,,,,,,981594.0,1498239.0,1415505.0,1359362.0,,,,
Pepe Sanchez,,,,,,,,,,,,,,,,,,,981594.0,887180.0,,499531.0,,,,
Jeff Trepagnier,,,,,,,,,,,,,,,,,,,944619.0,,508005.0,,,,,
Mengke Bateer,,,,,,,,,,,,,,,,,,,941661.0,773937.0,,,,,,
Dan Langhi,,,,,,,,,,,,,,,,,,,893011.0,887180.0,711065.0,499531.0,,,,
Alton Ford,,,,,,,,,,,,,,,,,,,866827.0,773910.0,508005.0,,,,,
Sam Clancy,,,,,,,,,,,,,,,,,,,833692.0,527772.0,,,,,,
Robert Archibald,,,,,,,,,,,,,,,,,,,833692.0,527772.0,,,,,,
JR Bremer,,,,,,,,,,,,,,,,,,,833692.0,527772.0,,,,,,
Muggsy Bogues,,,,,,,,,,,,,,,,,,,646952.0,2505704.0,2321413.0,2742175.0,833724.0,4667170.0,3050859.0,2730830.0
Josh Moore,,,,,,,,,,,,,,,,,,,542698.0,,,,,,,
Jon Stefansson,,,,,,,,,,,,,,,,,,,542698.0,,,,,,,
Travis Hansen,,,,,,,,,,,,,,,,,,,542698.0,,,,,,,
Paul Grant,,,,,,,,,,,,,,,,,,,518516.0,,,,1669213.0,1505562.0,1331191.0,
Cherokee Parks,,,,,,,,,,,,,,,,,,,338615.0,1245867.0,1092660.0,3309522.0,3146900.0,3333693.0,2140076.0,1936722.0
Tyrone Hill,,,,,,,,,,,,,,,,,,,328089.0,9967724.0,10074121.0,11504529.0,10499039.0,8920963.0,6966129.0,6033835.0
Damone Brown,,,,,,,,,,,,,,,,,,,299513.0,,508005.0,,,,,
Quincy Lewis,,,,,,,,,,,,,,,,,,,299266.0,,1633656.0,1576656.0,1521497.0,,,
Ben Davis,,,,,,,,,,,,,,,,,,,260853.0,,,,74948.0,708409.0,42373.0,381449.0
Tracy Murray,,,,,,,,,,,,,,,,,,,212294.0,5648377.0,5189698.0,4822446.0,4446529.0,3967094.0,3457640.0,2947563.0
Slavko Vranes,,,,,,,,,,,,,,,,,,,191929.0,,,,,,,
Sean Lampley,,,,,,,,,,,,,,,,,,,132171.0,527772.0,,,,,,
Shane Heal,,,,,,,,,,,,,,,,,,,111836.0,,,,,,650850.0,554835.0
Torraye Braggs,,,,,,,,,,,,,,,,,,,79418.0,,,499531.0,,,,
Derrick Dial,,,,,,,,,,,,,,,,,,,47883.0,,825543.0,667420.0,493491.0,,,
Bryant Reeves,,,,,,,,,,,,,,,,,,,,19633393.0,17638189.0,15932984.0,14167860.0,12037966.0,3246928.0,2938894.0
David Robinson,,,,,,,,,,,,,,,,,,,,15857743.0,14500629.0,23166654.0,18951176.0,24737670.0,21012694.0,17255383.0
Larry Johnson,,,,,,,,,,,,,,,,,,,,14514688.0,17302630.0,17335591.0,19471079.0,16978499.0,14340250.0,8676239.0
Matt Geiger,,,,,,,,,,,,,,,,,,,,13242695.0,12428046.0,11844684.0,11262665.0,11334557.0,2376280.0,2708290.0
John Stockton,,,,,,,,,,,,,,,,,,,,11893307.0,10684674.0,17335591.0,17982286.0,6667386.0,8474610.0,10403165.0
Luc Longley,,,,,,,,,,,,,,,,,,,,10420802.0,9654366.0,9061786.0,8459848.0,6667386.0,5398157.0,4837471.0
Nick Anderson,,,,,,,,,,,,,,,,,,,,9215472.0,8245372.0,5909860.0,8258620.0,5333909.0,6779688.0,6571332.0
Loy Vaught,,,,,,,,,,,,,,,,,,,,8102497.0,7970805.0,7583572.0,6833268.0,6384022.0,5677988.0,5374968.0
Danny Ferry,,,,,,,,,,,,,,,,,,,,6865647.0,1526382.0,1891155.0,6539013.0,6667386.0,6779688.0,8050316.0
Jim McIlvaine,,,,,,,,,,,,,,,,,,,,6645149.0,9158292.0,8510199.0,7846815.0,7000755.0,6101719.0,5201582.0
Derek Strong,,,,,,,,,,,,,,,,,,,,6361220.0,5893360.0,5531629.0,5164185.0,5000539.0,553731.0,429130.0
Brent Price,,,,,,,,,,,,,,,,,,,,6113537.0,5617085.0,4538773.0,4812713.0,3733736.0,3254250.0,2774177.0
Jud Buechler,,,,,,,,,,,,,,,,,,,,5210401.0,5494975.0,5137638.0,1798228.0,1416819.0,847461.0,866930.0
LaPhonso Ellis,,,,,,,,,,,,,,,,,,,,4681809.0,4579146.0,1891155.0,3146900.0,2916981.0,6186465.0,5711337.0
Randy Brown,,,,,,,,,,,,,,,,,,,,4077705.0,3777795.0,3545916.0,1961703.0,2200237.0,2135601.0,2254019.0
Steve Kerr,,,,,,,,,,,,,,,,,,,,3964435.0,3672856.0,3467118.0,3218420.0,2956985.0,1271191.0,1300395.0
Jamie Feick,,,,,,,,,,,,,,,,,,,,3926679.0,3663316.0,3467118.0,3269506.0,708409.0,461442.0,
George McCloud,,,,,,,,,,,,,,,,,,,,3926528.0,3663316.0,3467118.0,3269506.0,1250134.0,461442.0,1907246.0
Lorenzo Williams,,,,,,,,,,,,,,,,,,,,3123220.0,2869598.0,2757935.0,2517520.0,2193570.0,1911872.0,1629829.0
Bryant Stith,,,,,,,,,,,,,,,,,,,,3020522.0,3052764.0,9329700.0,8647845.0,7777506.0,6830535.0,5895126.0
Patrick Ewing,,,,,,,,,,,,,,,,,,,,2793983.0,3233518.0,22063480.0,24521299.0,30836662.0,34745901.0,5201582.0
Greg Anthony,,,,,,,,,,,,,,,,,,,,2265391.0,4579146.0,5515870.0,1798228.0,1666846.0,461442.0,3250989.0
Matt Bullard,,,,,,,,,,,,,,,,,,,,2159673.0,1984296.0,3309522.0,2179670.0,,553731.0,429130.0
Don Reid,,,,,,,,,,,,,,,,,,,,1661287.0,1526382.0,962913.0,1634753.0,1333477.0,1694922.0,693544.0
Michael Jordan,,,,,,,,,,,,,,,,,,,,1555569.0,1526382.0,,,,56169715.0,52258566.0
Charles Oakley,,,,,,,,,,,,,,,,,,,,1555569.0,9990170.0,9077546.0,8559568.0,16978499.0,4830527.0,4508038.0
Chris Dudley,,,,,,,,,,,,,,,,,,,,1555569.0,10989950.0,9770969.0,11606748.0,,1923736.0,7108829.0
Brian Shaw,,,,,,,,,,,,,,,,,,,,1555569.0,1470539.0,3545916.0,2631952.0,7084097.0,6355957.0,6935443.0
Mark Bryant,,,,,,,,,,,,,,,,,,,,1555569.0,1526382.0,4774013.0,3269506.0,3417035.0,3813574.0,1993940.0
Walt Williams,,,,,,,,,,,,,,,,,,,,1555569.0,7631910.0,6697842.0,6130324.0,5000539.0,6355957.0,429130.0
Tim Hardaway,,,,,,,,,,,,,,,,,,,,1510261.0,5129238.0,18911554.0,7846815.0,9334341.0,8135625.0,4334652.0
Danny Manning,,,,,,,,,,,,,,,,,,,,1359235.0,2289573.0,12654981.0,11170813.0,11389562.0,11581966.0,11847471.0
